ID,FARE
5615,42.2050415497
5616,1035.36543354
5617,53.8712071384
5618,85.6063184853
5619,31.7798013301
5620,74.3047148541
5621,250.669774806
5622,46.8731531438
5623,28.7457495079
5624,31.2526567044
5625,56.9821702518
5626,434.093840688
5627,308.909292709
5628,21.4381010656
5629,51.9225920045
5630,33.636708283
5631,51.4477174428
5632,71.911093734
5633,252.695037871
5634,69.5741848853
5635,53.6151091294
5636,58.1303539791
5637,90.9607168345
5638,728.938175401
5639,66.6807455331
5640,256.656210395
5641,51.6798565116
5642,812.355135442
5643,55.0178964459
5644,27.7088166472
5645,77.9088156938
5646,181.559156797
5647,60.7543325298
5648,79.3055575269
5649,1070.80121363
5650,847.742389698
5651,506.932476254
5652,39.8389870471
5653,505.259803424
5654,52.2977494573
5655,325.207993874
5656,799.999965074
5657,30.8601265192
5658,48.6919292064
5659,1069.72750625
5660,237.773399007
5661,42.5674995719
5662,915.190030894
5663,15.4446889722
5664,39.9386906342
5665,56.2592739583
5666,36.0797163047
5667,182.360017776
5668,397.45064214
5669,426.543850338
5670,27.8850797969
5671,471.510916999
5672,17.8577104942
5673,60.6919939488
5674,113.6749462
5675,454.598308455
5676,51.9726774001
5677,81.7113787103
5678,224.50510655
5679,488.516021068
5680,18.7309729118
5681,58.3525289608
5682,32.6555765253
5683,41.6462889241
5684,750.823724257
5685,13.6778311875
5686,61.7810458767
5687,212.672387689
5688,751.860660248
5689,3.10522551122
5690,36.7934745804
5691,65.2129779169
5692,10.9143773356
5693,28.095870487
5694,36.5693020326
5695,36.6828654147
5696,31.8847826479
5697,656.53821814
5698,28.6376190123
5699,70.5562325282
5700,57.6514108113
5701,33.2337067786
5702,483.042564525
5703,98.9478940328
5704,788.01839146
5705,38.0374333668
5706,36.5945649155
5707,724.04178877
5708,120.876751194
5709,28.7985899244
5710,369.615177524
5711,368.857938301
5712,80.2852036894
5713,39.7021060552
5714,830.539506202
5715,1202.76106744
5716,89.4113937013
5717,1373.43181689
5718,359.260508217
5719,1154.24730356
5720,35.0021141783
5721,21.5988137764
5722,92.3981993601
5723,31.9572075272
5724,328.595334153
5725,666.996922006
5726,86.8500470141
5727,68.3800594263
5728,39.3018154348
5729,30.9450039204
5730,362.860692856
5731,28.433359778
5732,65.2102377391
5733,771.772202319
5734,266.403114612
5735,67.8887826035
5736,295.439362699
5737,38.7613113524
5738,566.072182941
5739,325.989356928
5740,46.731480928
5741,374.640692812
5742,48.4366193436
5743,20.9117866868
5744,35.3519171233
5745,46.1644720781
5746,44.2569895313
5747,705.99896709
5748,1187.73525339
5749,317.907806408
5750,36.0548886189
5751,27.5572173413
5752,569.541759012
5753,372.543983393
5754,252.940512613
5755,52.3777602972
5756,97.2060408292
5757,38.7426697385
5758,581.076856248
5759,41.1286063162
5760,505.539163671
5761,35.6188410115
5762,65.7277540431
5763,1081.76092958
5764,549.439648108
5765,43.8838414281
5766,936.377223338
5767,203.153912045
5768,54.5434501729
5769,31.8833304996
5770,100.363846612
5771,31.7938351948
5772,56.6604279924
5773,159.005661111
5774,58.5979252612
5775,25.7507369341
5776,29.5702842146
5777,843.148905661
5778,33.6629418084
5779,51.2909128512
5780,929.644001967
5781,84.8917135545
5782,382.669656704
5783,55.6821971308
5784,820.669280537
5785,243.586461821
5786,32.5650573818
5787,340.900365804
5788,74.3654601101
5789,43.2151445762
5790,489.327194857
5791,239.900480457
5792,512.93362439
5793,56.619836704
5794,507.223776993
5795,35.4958361988
5796,517.238588673
5797,486.717915672
5798,36.2305411824
5799,72.9038691896
5800,488.865868438
5801,42.929087512
5802,58.1475372528
5803,41.7445711281
5804,92.2180312926
5805,513.736278265
5806,45.6627779879
5807,79.5409663636
5808,74.1697693185
5809,247.520877326
5810,23.6767812228
5811,32.4330451465
5812,79.0477795321
5813,53.0602474944
5814,40.7948133919
5815,458.924565457
5816,20.8638646176
5817,191.617534247
5818,319.094533733
5819,65.6910115131
5820,305.782424158
5821,37.3535649152
5822,93.6696092833
5823,82.5028387896
5824,479.187437934
5825,35.9965006692
5826,37.9352113532
5827,391.044160416
5828,47.307109727
5829,383.898501708
5830,412.305695672
5831,25.4506032778
5832,181.650106254
5833,796.392309348
5834,25.9545461163
5835,37.8574199761
5836,35.9486724533
5837,44.5416561136
5838,279.050490882
5839,49.7865332497
5840,313.789098662
5841,369.370802408
5842,778.794817336
5843,354.735775584
5844,391.094599219
5845,38.2505358864
5846,513.958771271
5847,406.752277759
5848,214.666376145
5849,50.5594330652
5850,642.759497661
5851,30.5996061497
5852,672.671881597
5853,38.562484455
5854,28.4064432345
5855,37.1178297345
5856,91.6560334202
5857,36.879033603
5858,43.3877487942
5859,516.853606863
5860,24.6358242815
5861,44.679959615
5862,23.8109608755
5863,25.4560437287
5864,66.539666067
5865,320.630826945
5866,454.936151224
5867,92.6707466089
5868,26.8760411595
5869,29.2437573958
5870,43.6352227608
5871,739.146118482
5872,28.844425213
5873,248.067151114
5874,307.710720375
5875,513.330316287
5876,386.331817721
5877,322.890401232
5878,64.5586205718
5879,739.042070776
5880,66.713168466
5881,87.1370502916
5882,106.709284397
5883,823.015377029
5884,446.505933284
5885,62.0840017473
5886,44.136021405
5887,81.2761698027
5888,39.8836164148
5889,273.03383272
5890,63.9764909891
5891,738.135009322
5892,1014.3710998
5893,1209.58495044
5894,460.322461401
5895,61.6989282347
5896,46.6533075446
5897,84.852930928
5898,35.8400023949
5899,48.7607274352
5900,350.185677005
5901,451.420406137
5902,522.614853439
5903,18.9553900772
5904,37.6646621673
5905,715.066660956
5906,55.2520441017
5907,710.85849934
5908,29.1402236122
5909,248.017399629
5910,62.7662814285
5911,454.117934156
5912,89.4695928328
5913,928.231882377
5914,133.999808423
5915,838.329812458
5916,1140.10999677
5917,36.1144991589
5918,37.8109843882
5919,50.6837915258
5920,305.5994214
5921,586.00237691
5922,39.7628125932
5923,24.2127438934
5924,757.581610825
5925,33.9962436363
5926,26.6055966303
5927,68.3454071425
5928,52.6964619768
5929,34.2196933266
5930,68.29537556
5931,40.6340759287
5932,550.01311252
5933,131.333142017
5934,604.776775653
5935,263.351756486
5936,396.945617523
5937,71.0777498794
5938,79.4900892928
5939,23.4963660329
5940,867.154477162
5941,441.032010028
5942,421.808901477
5943,19.0197314862
5944,922.838142632
5945,38.7256206592
5946,35.5178318369
5947,81.3875181889
5948,1331.9077981
5949,48.3785504581
5950,30.0052543458
5951,1064.15383228
5952,39.0019551529
5953,976.827072326
5954,15.6717458564
5955,40.7567383559
5956,35.8092070352
5957,542.060273434
5958,68.1381908265
5959,911.676199435
5960,774.199390076
5961,97.5467689416
5962,48.0126696738
5963,39.9080186166
5964,64.5070330204
5965,441.579232986
5966,75.6621625896
5967,37.9543284836
5968,42.0109569327
5969,274.672135994
5970,35.3981560695
5971,79.4611238373
5972,43.2022501368
5973,23.8642700161
5974,36.9833255291
5975,472.752807299
5976,48.1957656109
5977,59.5474724712
5978,406.944773463
5979,34.6400277819
5980,429.417251976
5981,779.054368233
5982,502.482669594
5983,32.825549751
5984,36.4739561308
5985,23.8201707642
5986,34.2274802376
5987,28.9682104257
5988,33.9790957468
5989,117.212114929
5990,707.283595049
5991,38.4369233192
5992,496.069853509
5993,46.035284861
5994,39.4485959399
5995,62.6836207785
5996,46.4053492736
5997,335.907452803
5998,29.9694010164
5999,727.32150565
6000,650.91925033
6001,647.01123381
6002,824.597786582
6003,449.395994537
6004,395.050335052
6005,71.8870072091
6006,36.6536973824
6007,522.114564348
6008,76.1346888673
6009,281.596616501
6010,814.19755928
6011,71.179241797
6012,789.709914805
6013,460.348200954
6014,30.1720852894
6015,37.336174504
6016,38.5264015158
6017,959.916203984
6018,656.996173087
6019,290.996707567
6020,443.127720738
6021,33.2720349488
6022,297.339406734
6023,245.360430583
6024,54.3845907564
6025,27.6795428226
6026,32.2249558855
6027,64.6552549674
6028,441.52146788
6029,44.1288812006
6030,28.1736298075
6031,140.468813077
6032,360.302782766
6033,28.2815380458
6034,245.991531234
6035,278.906875333
6036,35.5506981502
6037,687.615276122
6038,28.201444076
6039,41.0085407535
6040,86.5492769804
6041,33.3611562793
6042,19.7773123715
6043,20.9344187743
6044,37.3216127554
6045,16.2081830281
6046,24.5700631578
6047,52.5682142409
6048,66.4644066936
6049,846.079770142
6050,30.3450839404
6051,535.394070645
6052,263.866365882
6053,49.794449405
6054,437.805320931
6055,243.446895427
6056,32.516027525
6057,36.2073547904
6058,48.8807242049
6059,462.830272378
6060,457.077177776
6061,411.264703403
6062,34.8457245952
6063,27.7630552729
6064,53.5504552493
6065,51.744821962
6066,478.578245929
6067,39.7061861199
6068,42.7691682479
6069,38.109259124
6070,19.5109683676
6071,339.082676704
6072,502.743205676
6073,380.741678162
6074,23.2750011952
6075,506.10486948
6076,63.113449748
6077,38.3819351653
6078,459.480610821
6079,37.3507621498
6080,55.4959249961
6081,218.882174354
6082,35.1983223715
6083,48.9881071484
6084,34.841227049
6085,39.2850317484
6086,272.935290037
6087,42.803782827
6088,77.4598207802
6089,701.959942878
6090,33.1413366212
6091,34.8933954768
6092,53.6806432771
6093,32.071866481
6094,328.297390268
6095,756.68539844
6096,33.1531111557
6097,87.471437064
6098,598.577498908
6099,48.7817779159
6100,57.4803467831
6101,95.3072871496
6102,50.590004309
6103,300.328416982
6104,61.8239570311
6105,106.357688117
6106,714.189863851
6107,31.4416339206
6108,48.0717430171
6109,40.9413863674
6110,458.517717798
6111,224.14850361
6112,451.088032897
6113,55.4544891006
6114,57.1788206925
6115,254.335729294
6116,48.4974879976
6117,480.922430586
6118,33.5427160876
6119,522.13468122
6120,343.498337203
6121,282.579728789
6122,1254.07261347
6123,54.5983848834
6124,353.732266685
6125,618.220922353
6126,50.0959822338
6127,38.622633148
6128,42.8866237214
6129,167.434401527
6130,66.6448520592
6131,34.1827370558
6132,404.394485805
6133,952.626771502
6134,58.7965243807
6135,455.346365081
6136,1124.26799362
6137,82.433334904
6138,638.883910534
6139,462.745653033
6140,595.578193495
6141,416.151715216
6142,29.8029234829
6143,51.3927977854
6144,893.313234551
6145,360.37184701
6146,41.3081720192
6147,69.7177535526
6148,581.812038435
6149,40.2602720421
6150,327.995144659
6151,455.709197844
6152,21.3125293727
6153,272.177134567
6154,539.094292951
6155,78.3293215392
6156,106.589679464
6157,283.949823097
6158,320.92864516
6159,622.938674985
6160,140.958806802
6161,459.962017028
6162,619.709725208
6163,1128.4450084
6164,44.3776627649
6165,37.8333550701
6166,279.809076931
6167,61.2851936853
6168,526.148701439
6169,54.3625916197
6170,39.1495619264
6171,41.4646943059
6172,164.249585749
6173,476.547034787
6174,47.5418696888
6175,31.1449034908
6176,78.051600655
6177,294.72144879
6178,435.061865325
6179,49.3118206203
6180,26.5943675541
6181,204.07155654
6182,52.0787852266
6183,58.8820090399
6184,341.334141193
6185,72.2605798219
6186,20.4544031556
6187,430.091990573
6188,319.089355985
6189,48.7173694189
6190,30.3458273478
6191,37.4422910163
6192,505.459347986
6193,59.497996556
6194,39.2035096977
6195,657.572384329
6196,33.9894531595
6197,223.714396323
6198,618.270703279
6199,21.7302066942
6200,326.525950274
6201,541.48006456
6202,403.189595091
6203,29.4315190281
6204,30.454779688
6205,704.815931127
6206,28.5693334627
6207,419.644596082
6208,167.486088351
6209,37.5021022545
6210,41.2575884347
6211,86.8425420258
6212,620.859869266
6213,38.2170116235
6214,400.281682711
6215,717.514353162
6216,47.2336875704
6217,30.9752551931
6218,38.2493177678
6219,39.5841295637
6220,367.243895484
6221,372.457432538
6222,32.0759578181
6223,279.886725616
6224,98.5695365263
6225,48.327730548
6226,296.37051012
6227,48.7524052679
6228,49.3259259144
6229,41.6716241342
6230,70.7019625932
6231,386.38111464
6232,110.108390498
6233,37.8397747284
6234,160.74202804
6235,23.0646447329
6236,264.545279923
6237,94.3048017007
6238,75.7939977396
6239,234.060022739
6240,41.4393553249
6241,45.4581906917
6242,31.4375416236
6243,969.306273037
6244,24.3176007584
6245,35.0975022916
6246,200.061970426
6247,43.0861091461
6248,69.8103170887
6249,71.3531467317
6250,28.7940951095
6251,47.814527086
6252,73.1002724553
6253,45.5204018666
6254,32.504445895
6255,300.564327905
6256,40.6303664754
6257,44.1905464972
6258,40.5756319686
6259,506.367883968
6260,59.8444196998
6261,23.143059454
6262,388.128175573
6263,59.0863313401
6264,113.028275078
6265,79.6903924467
6266,53.0416112115
6267,611.808017569
6268,31.1598969422
6269,145.657476413
6270,71.8363556528
6271,707.108026079
6272,749.852158524
6273,338.634833919
6274,78.357591258
6275,54.0877149529
6276,42.2368018386
6277,73.6246003455
6278,58.9034471538
6279,292.061235742
6280,95.1227819465
6281,69.2609945056
6282,388.92152227
6283,587.628854201
6284,63.4438869399
6285,82.2956623963
6286,44.2692577995
6287,410.864672537
6288,40.6277612859
6289,92.7081706986
6290,252.590063036
6291,54.1094130121
6292,506.81964943
6293,55.4614685374
6294,545.192578396
6295,424.258975671
6296,720.675170618
6297,406.080946846
6298,43.843444368
6299,61.0242849196
6300,138.954279599
6301,90.9741634752
6302,16.333738143
6303,52.425278809
6304,63.6751648191
6305,187.135027455
6306,566.396385772
6307,336.051852161
6308,81.7366544364
6309,36.3481026076
6310,45.9417309559
6311,147.416767976
6312,36.3866196731
6313,125.400357647
6314,432.027853267
6315,100.777784749
6316,43.8608102917
6317,41.2884784208
6318,73.0470531865
6319,421.181461951
6320,59.0730099815
6321,212.711153839
6322,23.3956798433
6323,919.039946072
6324,407.323352753
6325,40.6528153976
6326,304.57666787
6327,400.10534313
6328,270.278135648
6329,40.783657505
6330,52.7849764445
6331,446.997207629
6332,63.2395962456
6333,68.7437443997
6334,53.6059997991
6335,41.3775452061
6336,50.6300281507
6337,65.9112253817
6338,320.125223821
6339,874.405965802
6340,1028.72887824
6341,36.3572352942
6342,557.757703529
6343,759.281337199
6344,52.1846429955
6345,483.086088062
6346,724.574947505
6347,31.2615274848
6348,61.9593202327
6349,93.1112182828
6350,619.020745029
6351,880.971193909
6352,88.4266924675
6353,98.6404699205
6354,378.627850973
6355,998.355416427
6356,707.520605181
6357,103.453866274
6358,598.988156725
6359,27.1940086522
6360,99.7705862751
6361,501.094810912
6362,54.2608918791
6363,57.3697183897
6364,48.7117677947
6365,50.5238361846
6366,26.846296771
6367,64.7312982199
6368,69.4775363034
6369,37.0431623621
6370,46.7964870173
6371,236.584143163
6372,235.923832641
6373,19.7552806491
6374,53.5142209874
6375,48.1330998859
6376,327.375624407
6377,200.892808416
6378,35.0420523066
6379,921.959076144
6380,47.8150139077
6381,33.7342840121
6382,460.261420751
6383,88.0128409584
6384,64.51864473
6385,90.2606134445
6386,231.926851044
6387,44.4330137127
6388,30.4766091393
6389,326.085022539
6390,738.099720792
6391,35.334439431
6392,577.013542609
6393,12.2434369451
6394,18.7035982857
6395,475.632027287
6396,29.6989201374
6397,45.7869522477
6398,74.6537540315
6399,55.6560687532
6400,493.743582609
6401,28.9679916129
6402,407.362964347
6403,300.496945013
6404,37.9167510515
6405,288.600414812
6406,574.062515959
6407,358.327044809
6408,398.974672938
6409,459.810076592
6410,186.178187877
6411,56.9925073458
6412,560.767752683
6413,498.36313783
6414,45.9069724137
6415,240.953668744
6416,37.2177133474
6417,43.0272878226
6418,34.2597508227
6419,41.4282327385
6420,585.36015733
6421,49.8591549012
6422,66.1119693942
6423,37.2500919926
6424,62.5350017972
6425,472.732680512
6426,57.6837129104
6427,88.0814134042
6428,39.6061504933
6429,837.483945878
6430,239.195592604
6431,86.0462304619
6432,53.3324630996
6433,550.66323521
6434,55.4707963909
6435,684.717587148
6436,522.291226924
6437,47.462907868
6438,36.7151632129
6439,56.8962827429
6440,16.3702321078
6441,55.0220357241
6442,472.007898099
6443,25.5072979704
6444,794.273288277
6445,37.2804501237
6446,617.981699651
6447,43.1769266862
6448,687.788500052
6449,53.0178589811
6450,383.70547373
6451,55.9668885912
6452,64.3854566291
6453,56.2517502829
6454,64.9434613957
6455,382.239503218
6456,51.010139144
6457,94.2862006692
6458,58.6097106063
6459,73.3132656038
6460,48.7247654706
6461,29.638533957
6462,385.097141982
6463,457.315019869
6464,43.0146051235
6465,915.585878042
6466,73.4587203515
6467,753.824650597
6468,28.4526473324
6469,35.0430972475
6470,870.096080364
6471,54.651104957
6472,65.6477347423
6473,176.584509543
6474,991.450850768
6475,32.3830845684
6476,25.4186963508
6477,40.6067295981
6478,40.1148641091
6479,1076.36370357
6480,37.8291950431
6481,28.9124735503
6482,309.447244315
6483,159.210977423
6484,80.3578271601
6485,43.5360772361
6486,72.3792130244
6487,57.9244336063
6488,37.9129891864
6489,25.4023632251
6490,599.533330425
6491,490.020119756
6492,517.5734798
6493,65.8597401813
6494,30.6753788568
6495,33.1769020369
6496,47.3088384004
6497,391.225642228
6498,410.955110281
6499,81.0486112789
6500,39.8215332109
6501,461.65003395
6502,37.1863236032
6503,567.914687367
6504,343.857532802
6505,487.802655752
6506,368.478782793
6507,725.074724525
6508,50.3508336934
6509,513.386697443
6510,44.9059976724
6511,27.3755810392
6512,65.790773588
6513,111.594573781
6514,420.941200531
6515,47.8558579538
6516,28.1449691578
6517,64.6338319544
6518,465.323897321
6519,395.836569224
6520,51.2805390107
6521,70.3477124612
6522,325.695243855
6523,87.9489760762
6524,406.480852923
6525,845.9040566
6526,544.80568792
6527,817.274590057
6528,774.523730209
6529,35.4859986051
6530,364.228346433
6531,86.6449742679
6532,52.3506426108
6533,27.9484196398
6534,37.5200241807
6535,404.859999535
6536,25.5138833116
6537,50.8731554989
6538,243.293755591
6539,37.0548872135
6540,39.2806977382
6541,39.2442592419
6542,559.562259348
6543,74.6369326079
6544,359.650751628
6545,43.3406917974
6546,211.948534957
6547,39.3990497278
6548,201.221251843
6549,655.423664326
6550,38.073889264
6551,64.8900528562
6552,457.795018384
6553,83.7606456399
6554,36.5803419565
6555,75.4997420028
6556,40.7531246706
6557,43.7523316808
6558,43.2495656261
6559,684.754660792
6560,40.1455462576
6561,699.612138546
6562,462.852042897
6563,811.344270428
6564,71.1273768533
6565,542.533169696
6566,76.5013988437
6567,26.6730558703
6568,30.9949609075
6569,333.826917694
6570,339.669809855
6571,30.6406419149
6572,263.498191477
6573,789.000058185
6574,27.8880912888
6575,52.5628531118
6576,699.975557105
6577,37.6216039998
6578,232.382435059
6579,30.7937151976
6580,32.1833805256
6581,81.0651968063
6582,497.589178296
6583,30.6054280888
6584,45.489213464
6585,719.945461956
6586,74.1941545726
6587,47.8459080776
6588,39.1005100916
6589,37.8675727894
6590,554.240532856
6591,22.5101819708
6592,42.2295600873
6593,31.1161957396
6594,38.7989125503
6595,98.2486669202
6596,22.788578434
6597,33.2913170722
6598,74.4381422746
6599,48.2278000357
6600,401.042841717
6601,52.9172216216
6602,53.6815015372
6603,105.051210525
6604,661.263544355
6605,49.6941602128
6606,86.8130767253
6607,348.993150978
6608,32.712549633
6609,36.3413653787
6610,428.677891709
6611,542.692552586
6612,339.673127047
6613,49.1304753285
6614,498.290927797
6615,38.6953340122
6616,247.683615835
6617,377.366532895
6618,538.654620137
6619,30.5711212283
6620,49.4537747083
6621,1026.90752108
6622,92.3389969743
6623,68.492839465
6624,36.1974273285
6625,83.7055989626
6626,68.9961227865
6627,478.460422766
6628,715.6003098
6629,416.962492332
6630,67.3944006461
6631,511.082373991
6632,355.570402108
6633,17.9900120926
6634,42.9986222697
6635,574.2950052
6636,20.206872118
6637,30.3883474493
6638,48.7548543277
6639,112.840233112
6640,436.172437643
6641,48.8269191126
6642,567.979148245
6643,484.828314427
6644,38.7982270454
6645,40.6127878707
6646,51.7866614619
6647,632.298154686
6648,75.2244869658
6649,33.7203611131
6650,28.8818705102
6651,28.3302449905
6652,29.3152871838
6653,233.467123431
6654,1311.3434876
6655,341.131804797
6656,41.6883321739
6657,686.610306198
6658,54.1018464613
6659,879.161383554
6660,174.156620738
6661,406.823902532
6662,41.1634174587
6663,609.420654591
6664,71.3171162717
6665,42.1241839562
6666,917.498515618
6667,332.494238867
6668,31.163980922
6669,623.790909009
6670,55.9639846977
6671,580.612094682
6672,228.077091952
6673,39.1939089919
6674,685.614155139
6675,36.6085356572
6676,17.9080441582
6677,724.650886138
6678,30.0839241017
6679,25.8651662818
6680,45.9745632791
6681,677.435513954
6682,1118.54897046
6683,301.116444472
6684,45.0522366463
6685,676.314216556
6686,863.526454022
6687,44.2402376563
6688,24.1745432794
6689,684.428607131
6690,873.571196761
6691,128.223245608
6692,41.8494230463
6693,1347.01077015
6694,181.424278776
6695,60.3649735967
6696,161.716128353
6697,77.4652022639
6698,69.847547065
6699,4.99547796615
6700,22.4417651955
6701,68.3264514931
6702,68.4885930658
6703,70.6588200662
6704,710.382202853
6705,39.5177983559
6706,48.6487801351
6707,675.182014497
6708,440.402382417
6709,372.474337966
6710,411.789122997
6711,228.259593451
6712,53.7809210539
6713,306.105446705
6714,46.8621940274
6715,26.4308916552
6716,21.0989595691
6717,70.8925122731
6718,323.939445234
6719,931.432706747
6720,453.60683169
6721,83.9401151546
6722,370.37214645
6723,33.4953378652
6724,71.8450364276
6725,99.5161167625
6726,468.977739993
6727,931.3526148
6728,53.0531129292
6729,46.4564047058
6730,777.650054692
6731,379.386953018
6732,446.381569398
6733,41.4357239159
6734,40.1988227894
6735,62.0599080877
6736,38.395805225
6737,548.099011918
6738,189.419992541
6739,85.1082182109
6740,41.3960937012
6741,79.0242358372
6742,28.3681731944
6743,65.6958128863
6744,29.5698765046
6745,45.5901462569
6746,339.046791407
6747,20.482040633
6748,37.2064402295
6749,72.1493841075
6750,302.524655527
6751,484.268820621
6752,590.841502021
6753,629.777737027
6754,890.308719385
6755,54.010733116
6756,45.7823809257
6757,295.16111286
6758,48.7114691779
6759,58.8087969364
6760,89.4170530198
6761,344.771657398
6762,52.8535241676
6763,24.6738494827
6764,490.195865618
6765,21.5096560445
6766,34.2564582479
6767,49.7201843868
6768,1087.52742701
6769,72.4241857541
6770,43.7954361481
6771,558.699860507
6772,83.2005485374
6773,36.736025965
6774,23.5228438528
6775,445.017565047
6776,258.021040112
6777,466.003653716
6778,81.1221025951
6779,278.378211289
6780,690.651819655
6781,872.33144459
6782,43.3124610962
6783,36.5605025647
6784,25.5078877479
6785,503.334050508
6786,49.1285957081
6787,25.9211528258
6788,24.9438483911
6789,33.1625660767
6790,467.083923357
6791,917.609126381
6792,133.053712846
6793,504.052994765
6794,33.7558791754
6795,25.3172637071
6796,417.322918944
6797,623.883737668
6798,42.6900152567
6799,69.7650682718
6800,31.8803165281
6801,440.694686058
6802,29.5067502171
6803,49.6886235152
6804,826.720375474
6805,54.7084924833
6806,424.021330879
6807,55.3504683414
6808,107.930957171
6809,621.913102881
6810,56.3418521096
6811,29.5384480912
6812,72.6488242309
6813,25.2958670768
6814,172.57479955
6815,216.360732817
6816,78.4702805407
6817,58.7050314506
6818,716.822605577
6819,551.831375292
6820,51.4211533802
6821,63.416099904
6822,58.4405160002
6823,432.048633357
6824,62.4225414274
6825,60.7353624262
6826,31.3799474821
6827,43.9079478677
6828,402.820781335
6829,419.724127832
6830,333.933966189
6831,106.339779139
6832,34.5747713228
6833,173.301920132
6834,112.948985939
6835,46.4710214735
6836,330.41901343
6837,43.3394216068
6838,399.270427526
6839,317.006458741
6840,194.489950649
6841,69.374054266
6842,47.430298954
6843,36.1437819267
6844,1077.70233832
6845,55.9254818616
6846,33.0091929958
6847,638.782272889
6848,39.1071845721
6849,332.860920346
6850,657.80354191
6851,51.0510610634
6852,57.4984252811
6853,75.781908947
6854,924.034548085
6855,63.8378621189
6856,89.0039783142
6857,57.2785827183
6858,40.7288392434
6859,33.1642442341
6860,29.0405576463
6861,551.637131901
6862,596.721858687
6863,35.1518897524
6864,37.0107194157
6865,1212.74087347
6866,31.4934164801
6867,21.5249908648
6868,42.6913303529
6869,469.268682479
6870,96.4588406783
6871,67.3119731977
6872,406.543745236
6873,87.8770937248
6874,96.7239303069
6875,65.2989051569
6876,431.821929415
6877,36.1667559583
6878,725.997596925
6879,34.0163560309
6880,31.4076467732
6881,35.4374340563
6882,354.524955236
6883,321.856456743
6884,36.9726120053
6885,101.142222022
6886,33.8249888504
6887,36.1463951321
6888,599.242971438
6889,775.627165118
6890,855.265185892
6891,679.400478528
6892,30.1267196358
6893,1041.62882291
6894,88.732181499
6895,699.828179268
6896,38.9652590797
6897,798.54927423
6898,13.550310928
6899,760.331317754
6900,70.8612560671
6901,67.0107444451
6902,633.059430203
6903,131.64726476
6904,229.299634386
6905,74.0368296688
6906,575.379913447
6907,57.7900017608
6908,26.8008581331
6909,33.22179539
6910,613.958236774
6911,297.054942208
6912,79.5893741824
6913,38.7106386388
6914,26.4175240027
6915,80.7378575881
6916,45.18907389
6917,65.687713471
6918,74.3117358237
6919,47.6452271291
6920,349.816056434
6921,158.03502991
6922,379.311093735
6923,445.546293795
6924,58.5412477686
6925,388.061838252
6926,34.6104653945
6927,760.558382731
6928,71.9482872377
6929,67.9164976264
6930,117.338715973
6931,24.1894714247
6932,782.86408863
6933,550.849076308
6934,412.905344908
6935,42.3707497984
6936,40.019293925
6937,49.9945607216
6938,36.1253386047
6939,287.807669135
6940,602.172888241
6941,605.996781992
6942,497.823765072
6943,52.4400473056
6944,67.1618395367
6945,881.401614642
6946,574.531941035
6947,702.033685872
6948,315.503577823
6949,59.8574366959
6950,30.0806259831
6951,35.7997016561
6952,36.762935633
6953,40.8992436691
6954,62.8855368815
6955,22.3767396373
6956,117.636995116
6957,481.870375693
6958,636.008429066
6959,674.04605673
6960,617.210727903
6961,507.720260682
6962,34.3768754489
6963,49.3332651178
6964,1334.06328383
6965,343.431281726
6966,44.5794212055
6967,38.2381922755
6968,89.0500367659
6969,53.1426308364
6970,27.3704735264
6971,115.399658209
6972,37.1086995323
6973,729.92485611
6974,353.450110252
6975,85.093354541
6976,400.993188059
6977,482.460639049
6978,32.6818439422
6979,21.3681804231
6980,625.091822829
6981,609.736135291
6982,44.5359152851
6983,72.1878265462
6984,422.406242851
6985,45.858272642
6986,234.7734895
6987,294.456430031
6988,40.7937423626
6989,577.01183246
6990,87.2465207876
6991,306.418841807
6992,32.049559489
6993,676.35381536
6994,64.7978052381
6995,550.199257196
6996,42.1202961234
6997,713.921442191
6998,502.642046079
6999,656.766924972
7000,51.5617476927
7001,38.815523343
7002,44.1948590129
7003,306.173395535
7004,364.687480295
7005,28.1886133187
7006,52.1987168787
7007,76.3917997863
7008,57.1141209837
7009,564.010478519
7010,223.840770885
7011,737.443361862
7012,22.3001760572
7013,73.8443190549
7014,367.026649094
7015,33.4415419424
7016,39.3741921689
7017,465.164258241
7018,396.200417121
7019,278.610484756
7020,874.94234569
7021,90.9470792555
7022,62.6621006206
7023,169.330836852
7024,35.3777247727
7025,82.0076586593
7026,22.3420540291
7027,25.1273888143
7028,65.1285894568
7029,899.9861946
7030,62.5052877526
7031,495.120404367
7032,60.9106367451
7033,323.479365711
7034,20.7733896979
7035,585.742741463
7036,438.104454883
7037,23.0588736309
7038,52.3124605571
7039,31.9578440207
7040,29.550209128
7041,71.0314434235
7042,128.526787011
7043,825.967393302
7044,837.379272229
7045,844.567762703
7046,21.1249886903
7047,30.4480770128
7048,459.17157444
7049,38.1854884746
7050,61.0974300965
7051,53.8962078863
7052,32.1616908594
7053,403.522615171
7054,702.162757934
7055,28.993971253
7056,316.360768906
7057,55.8396095086
7058,40.5284284707
7059,468.039190345
7060,56.0870943354
7061,43.5798941602
7062,50.942411077
7063,888.200368443
7064,512.196269739
7065,91.2934995746
7066,49.9550370524
7067,81.7013779691
7068,296.167054691
7069,47.847257621
7070,49.1226021054
7071,31.1288733131
7072,44.0905129423
7073,1151.55695791
7074,445.111030346
7075,760.137605949
7076,95.8428720766
7077,39.9849088242
7078,339.353309344
7079,384.09037009
7080,20.1127001313
7081,572.383557485
7082,1130.50833214
